"Sr.No","Memo ID","Service Centre","Dealership","OEM","Region","State","City","Machine","Date of Memo","Due Date","TotalAmount","Month","Status"
715,"AM/BV/292","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:30 AM","07/01/2023 09:30 AM","88500.00","July","PENDING"
716,"AM/BV/291","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:30 AM","07/01/2023 09:30 AM","88500.00","July","PENDING"
717,"AM/BV/289","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:30 AM","07/01/2023 09:30 AM","70800.00","July","PENDING"
718,"AM/BV/288","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/23/2023 01:30 PM","06/23/2023 01:30 PM","88500.00","June","PENDING"
719,"AM/BV/286","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/23/2023 01:30 PM","06/23/2023 01:30 PM","88500.00","June","PENDING"
720,"AM/BV/285","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/23/2023 01:30 PM","06/23/2023 01:30 PM","70800.00","June","PENDING"
721,"AM/BV/284","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/23/2023 05:30 AM","06/23/2023 05:30 AM","88500.00","June","PENDING"
722,"AM/BV/282","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/23/2023 05:30 AM","06/23/2023 05:30 AM","88500.00","June","PENDING"
723,"AM/BV/281","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/23/2023 05:30 AM","06/23/2023 05:30 AM","70800.00","June","PENDING"
724,"AM/BV/280","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/22/2023 09:30 PM","06/22/2023 09:30 PM","88500.00","June","PENDING"
725,"AM/BV/278","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/22/2023 09:30 PM","06/22/2023 09:30 PM","88500.00","June","PENDING"
726,"AM/BV/277","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/22/2023 09:30 PM","06/22/2023 09:30 PM","70800.00","June","PENDING"
727,"AM/BV/276","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/22/2023 01:30 PM","06/22/2023 01:30 PM","88500.00","June","PENDING"
728,"AM/BV/274","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/22/2023 01:30 PM","06/22/2023 01:30 PM","88500.00","June","PENDING"
729,"AM/BV/273","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/22/2023 01:30 PM","06/22/2023 01:30 PM","70800.00","June","PENDING"
730,"AM/BV/272","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/22/2023 05:30 AM","06/22/2023 05:30 AM","88500.00","June","PENDING"
731,"AM/BV/270","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/22/2023 05:30 AM","06/22/2023 05:30 AM","88500.00","June","PENDING"
732,"AM/BV/269","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/22/2023 05:30 AM","06/22/2023 05:30 AM","70800.00","June","PENDING"
733,"AM/BV/268","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/21/2023 09:30 PM","06/21/2023 09:30 PM","88500.00","June","PENDING"
734,"AM/BV/266","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/21/2023 09:30 PM","06/21/2023 09:30 PM","88500.00","June","PENDING"
735,"AM/BV/265","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/21/2023 09:30 PM","06/21/2023 09:30 PM","70800.00","June","PENDING"
736,"AM/BV/264","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/21/2023 01:30 PM","06/21/2023 01:30 PM","88500.00","June","PENDING"
737,"AM/BV/262","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/21/2023 01:30 PM","06/21/2023 01:30 PM","88500.00","June","PENDING"
738,"AM/BV/261","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/21/2023 01:30 PM","06/21/2023 01:30 PM","70800.00","June","PENDING"
739,"AM/BV/260","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/21/2023 05:30 AM","06/21/2023 05:30 AM","88500.00","June","PENDING"
740,"AM/BV/258","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/21/2023 05:30 AM","06/21/2023 05:30 AM","88500.00","June","PENDING"
741,"AM/BV/257","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/21/2023 05:30 AM","06/21/2023 05:30 AM","70800.00","June","PENDING"
742,"AM/BV/256","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/20/2023 09:30 PM","06/20/2023 09:30 PM","88500.00","June","PENDING"
743,"AM/BV/254","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/20/2023 09:30 PM","06/20/2023 09:30 PM","88500.00","June","PENDING"
744,"AM/BV/253","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/20/2023 09:30 PM","06/20/2023 09:30 PM","70800.00","June","PENDING"
745,"AM/BV/252","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/20/2023 01:30 PM","06/20/2023 01:30 PM","88500.00","June","PENDING"
746,"AM/BV/250","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/20/2023 01:30 PM","06/20/2023 01:30 PM","88500.00","June","PENDING"
747,"AM/BV/249","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/20/2023 01:30 PM","06/20/2023 01:30 PM","70800.00","June","PENDING"
748,"AM/BV/248","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/20/2023 05:30 AM","06/20/2023 05:30 AM","88500.00","June","PENDING"
749,"AM/BV/246","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/20/2023 05:30 AM","06/20/2023 05:30 AM","88500.00","June","PENDING"
750,"AM/BV/245","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/20/2023 05:30 AM","06/20/2023 05:30 AM","70800.00","June","PENDING"
751,"AM/BV/244","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","06/19/2023 09:30 PM","06/19/2023 09:30 PM","88500.00","June","PENDING"
752,"AM/BV/242","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/19/2023 09:30 PM","06/19/2023 09:30 PM","88500.00","June","PENDING"
753,"AM/BV/241","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/19/2023 09:30 PM","06/19/2023 09:30 PM","70800.00","June","PENDING"
754,"AM/BV/240","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:29 AM","06/01/2023 10:29 AM","0.00","June","PENDING"
755,"AM/BV/239","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:29 AM","06/01/2023 10:29 AM","88500.00","June","PENDING"
756,"AM/BV/238","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:29 AM","06/01/2023 10:29 AM","70800.00","June","PENDING"
757,"AM/BV/236","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:28 AM","06/01/2023 10:28 AM","0.00","June","PENDING"
758,"AM/BV/235","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:28 AM","06/01/2023 10:28 AM","88500.00","June","PENDING"
759,"AM/BV/234","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:28 AM","06/01/2023 10:28 AM","70800.00","June","PENDING"
760,"AM/BV/232","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:27 AM","06/01/2023 10:27 AM","0.00","June","PENDING"
761,"AM/BV/231","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:27 AM","06/01/2023 10:27 AM","88500.00","June","PENDING"
762,"AM/BV/230","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:27 AM","06/01/2023 10:27 AM","70800.00","June","PENDING"
763,"AM/BV/228","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:26 AM","06/01/2023 10:26 AM","0.00","June","PENDING"
764,"AM/BV/227","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:26 AM","06/01/2023 10:26 AM","88500.00","June","PENDING"
765,"AM/BV/226","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:26 AM","06/01/2023 10:26 AM","70800.00","June","PENDING"
766,"AM/BV/224","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:25 AM","06/01/2023 10:25 AM","0.00","June","PENDING"
767,"AM/BV/223","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:25 AM","06/01/2023 10:25 AM","88500.00","June","PENDING"
768,"AM/BV/222","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:25 AM","06/01/2023 10:25 AM","70800.00","June","PENDING"
769,"AM/BV/220","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:24 AM","06/01/2023 10:24 AM","0.00","June","PENDING"
770,"AM/BV/219","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:24 AM","06/01/2023 10:24 AM","88500.00","June","PENDING"
771,"AM/BV/218","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:24 AM","06/01/2023 10:24 AM","70800.00","June","PENDING"
772,"AM/BV/216","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:23 AM","06/01/2023 10:23 AM","0.00","June","PENDING"
773,"AM/BV/215","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:23 AM","06/01/2023 10:23 AM","88500.00","June","PENDING"
774,"AM/BV/214","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:23 AM","06/01/2023 10:23 AM","70800.00","June","PENDING"
775,"AM/BV/212","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:22 AM","06/01/2023 10:22 AM","0.00","June","PENDING"
776,"AM/BV/211","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:22 AM","06/01/2023 10:22 AM","88500.00","June","PENDING"
777,"AM/BV/210","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:22 AM","06/01/2023 10:22 AM","70800.00","June","PENDING"
778,"AM/BV/208","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:21 AM","06/01/2023 10:21 AM","0.00","June","PENDING"
779,"AM/BV/207","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:21 AM","06/01/2023 10:21 AM","88500.00","June","PENDING"
780,"AM/BV/206","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:21 AM","06/01/2023 10:21 AM","70800.00","June","PENDING"
781,"AM/BV/204","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:20 AM","06/01/2023 10:20 AM","0.00","June","PENDING"
782,"AM/BV/203","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:20 AM","06/01/2023 10:20 AM","88500.00","June","PENDING"
783,"AM/BV/202","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:20 AM","06/01/2023 10:20 AM","70800.00","June","PENDING"
784,"AM/BV/200","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:19 AM","06/01/2023 10:19 AM","0.00","June","PENDING"
785,"AM/BV/199","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:19 AM","06/01/2023 10:19 AM","88500.00","June","PENDING"
786,"AM/BV/198","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:19 AM","06/01/2023 10:19 AM","70800.00","June","PENDING"
787,"AM/BV/196","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:18 AM","06/01/2023 10:18 AM","0.00","June","PENDING"
788,"AM/BV/195","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:18 AM","06/01/2023 10:18 AM","88500.00","June","PENDING"
789,"AM/BV/194","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:18 AM","06/01/2023 10:18 AM","70800.00","June","PENDING"
790,"AM/BV/192","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:17 AM","06/01/2023 10:17 AM","0.00","June","PENDING"
791,"AM/BV/191","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:17 AM","06/01/2023 10:17 AM","88500.00","June","PENDING"
792,"AM/BV/190","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:17 AM","06/01/2023 10:17 AM","70800.00","June","PENDING"
793,"AM/BV/188","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:16 AM","06/01/2023 10:16 AM","0.00","June","PENDING"
794,"AM/BV/187","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:16 AM","06/01/2023 10:16 AM","88500.00","June","PENDING"
795,"AM/BV/186","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:16 AM","06/01/2023 10:16 AM","70800.00","June","PENDING"
796,"AM/BV/184","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:15 AM","06/01/2023 10:15 AM","0.00","June","PENDING"
797,"AM/BV/183","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:15 AM","06/01/2023 10:15 AM","88500.00","June","PENDING"
798,"AM/BV/182","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:15 AM","06/01/2023 10:15 AM","70800.00","June","PENDING"
799,"AM/BV/180","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:14 AM","06/01/2023 10:14 AM","0.00","June","PENDING"
800,"AM/BV/179","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:14 AM","06/01/2023 10:14 AM","88500.00","June","PENDING"
801,"AM/BV/178","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:14 AM","06/01/2023 10:14 AM","70800.00","June","PENDING"
802,"AM/BV/176","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:13 AM","06/01/2023 10:13 AM","0.00","June","PENDING"
803,"AM/BV/175","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:13 AM","06/01/2023 10:13 AM","88500.00","June","PENDING"
804,"AM/BV/174","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:13 AM","06/01/2023 10:13 AM","70800.00","June","PENDING"
805,"AM/BV/172","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:12 AM","06/01/2023 10:12 AM","0.00","June","PENDING"
806,"AM/BV/171","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:12 AM","06/01/2023 10:12 AM","88500.00","June","PENDING"
807,"AM/BV/170","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:12 AM","06/01/2023 10:12 AM","70800.00","June","PENDING"
808,"AM/BV/168","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:11 AM","06/01/2023 10:11 AM","0.00","June","PENDING"
809,"AM/BV/167","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:11 AM","06/01/2023 10:11 AM","88500.00","June","PENDING"
810,"AM/BV/166","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:11 AM","06/01/2023 10:11 AM","70800.00","June","PENDING"
811,"AM/BV/164","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:10 AM","06/01/2023 10:10 AM","0.00","June","PENDING"
812,"AM/BV/163","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:10 AM","06/01/2023 10:10 AM","88500.00","June","PENDING"
813,"AM/BV/162","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:10 AM","06/01/2023 10:10 AM","70800.00","June","PENDING"
814,"AM/BV/160","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:09 AM","06/01/2023 10:09 AM","0.00","June","PENDING"
815,"AM/BV/159","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:09 AM","06/01/2023 10:09 AM","88500.00","June","PENDING"
816,"AM/BV/158","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:09 AM","06/01/2023 10:09 AM","70800.00","June","PENDING"
817,"AM/BV/156","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:08 AM","06/01/2023 10:08 AM","0.00","June","PENDING"
818,"AM/BV/155","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:08 AM","06/01/2023 10:08 AM","88500.00","June","PENDING"
819,"AM/BV/154","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:08 AM","06/01/2023 10:08 AM","70800.00","June","PENDING"
820,"AM/BV/152","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:07 AM","06/01/2023 10:07 AM","0.00","June","PENDING"
821,"AM/BV/151","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:07 AM","06/01/2023 10:07 AM","88500.00","June","PENDING"
822,"AM/BV/150","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:07 AM","06/01/2023 10:07 AM","70800.00","June","PENDING"
823,"AM/BV/148","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:06 AM","06/01/2023 10:06 AM","0.00","June","PENDING"
824,"AM/BV/147","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:06 AM","06/01/2023 10:06 AM","88500.00","June","PENDING"
825,"AM/BV/146","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:06 AM","06/01/2023 10:06 AM","70800.00","June","PENDING"
826,"AM/BV/144","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:05 AM","06/01/2023 10:05 AM","0.00","June","PENDING"
827,"AM/BV/143","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:05 AM","06/01/2023 10:05 AM","88500.00","June","PENDING"
828,"AM/BV/142","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:05 AM","06/01/2023 10:05 AM","70800.00","June","PENDING"
829,"AM/BV/140","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:04 AM","06/01/2023 10:04 AM","0.00","June","PENDING"
830,"AM/BV/139","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:04 AM","06/01/2023 10:04 AM","88500.00","June","PENDING"
831,"AM/BV/138","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:04 AM","06/01/2023 10:04 AM","70800.00","June","PENDING"
832,"AM/BV/136","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:03 AM","06/01/2023 10:03 AM","0.00","June","PENDING"
833,"AM/BV/135","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:03 AM","06/01/2023 10:03 AM","88500.00","June","PENDING"
834,"AM/BV/134","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:03 AM","06/01/2023 10:03 AM","70800.00","June","PENDING"
835,"AM/BV/132","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:02 AM","06/01/2023 10:02 AM","0.00","June","PENDING"
836,"AM/BV/131","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:02 AM","06/01/2023 10:02 AM","88500.00","June","PENDING"
837,"AM/BV/130","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:02 AM","06/01/2023 10:02 AM","70800.00","June","PENDING"
838,"AM/BV/128","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:01 AM","06/01/2023 10:01 AM","0.00","June","PENDING"
839,"AM/BV/127","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:01 AM","06/01/2023 10:01 AM","88500.00","June","PENDING"
840,"AM/BV/126","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:01 AM","06/01/2023 10:01 AM","70800.00","June","PENDING"
841,"AM/BV/124","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 10:00 AM","06/01/2023 10:00 AM","0.00","June","PENDING"
842,"AM/BV/123","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 10:00 AM","06/01/2023 10:00 AM","88500.00","June","PENDING"
843,"AM/BV/122","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 10:00 AM","06/01/2023 10:00 AM","70800.00","June","PENDING"
844,"AM/BV/120","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:59 AM","06/01/2023 09:59 AM","0.00","June","PENDING"
845,"AM/BV/119","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:59 AM","06/01/2023 09:59 AM","88500.00","June","PENDING"
846,"AM/BV/118","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:59 AM","06/01/2023 09:59 AM","70800.00","June","PENDING"
847,"AM/BV/116","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:58 AM","06/01/2023 09:58 AM","0.00","June","PENDING"
848,"AM/BV/115","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:58 AM","06/01/2023 09:58 AM","88500.00","June","PENDING"
849,"AM/BV/114","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:58 AM","06/01/2023 09:58 AM","70800.00","June","PENDING"
850,"AM/BV/112","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:57 AM","06/01/2023 09:57 AM","0.00","June","PENDING"
851,"AM/BV/111","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:57 AM","06/01/2023 09:57 AM","88500.00","June","PENDING"
852,"AM/BV/110","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:57 AM","06/01/2023 09:57 AM","70800.00","June","PENDING"
853,"AM/BV/108","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:56 AM","06/01/2023 09:56 AM","0.00","June","PENDING"
854,"AM/BV/107","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:56 AM","06/01/2023 09:56 AM","88500.00","June","PENDING"
855,"AM/BV/106","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:56 AM","06/01/2023 09:56 AM","70800.00","June","PENDING"
856,"AM/BV/104","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:55 AM","06/01/2023 09:55 AM","0.00","June","PENDING"
857,"AM/BV/103","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:55 AM","06/01/2023 09:55 AM","88500.00","June","PENDING"
